,url,market
165,https://support.n26.com/en-fr/account-and-personal-details,en-fr
166,https://support.n26.com/fr-fr/application-et-produits/credit/comment-rembourser-mon-credit-avant-la-date-prevue,fr-fr
167,https://support.n26.com/en-fr/app-and-features/app/custom-audiences,en-fr
168,https://support.n26.com/en-es/app-and-features/app/can-i-download-the-n26-app-on-my-smartphone,en-es
169,https://support.n26.com/en-de/payments-transfers-and-withdrawals/cards-and-online-payments/why-was-i-charged-more-than-expected,en-de
170,https://support.n26.com/en-de/app-and-features/savings-and-invest/do-i-pay-fees-and-taxes-with-n26-invest,en-de
171,https://support.n26.com/it-it/conti-e-sottoscrizioni#conti-premium,it-it
172,https://support.n26.com/en-fr/app-and-features/apple-pay-and-google-pay/how-to-use-apple-pay,en-fr
173,https://support.n26.com/it-it/conti-e-sottoscrizioni/conti-standard/come-ottenere-un-conto-base,it-it
174,https://support.n26.com/de-de/konto-und-personliche-informationen/pfandung-insolvenz-p-konto/wie-bekomme-ich-ein-p-konto,de-de
175,https://support.n26.com/de-at/mitgliedschaften-und-kontotypen/business-konten/was-ist-n26-business-you,de-at
176,https://support.n26.com/en-at/security#passwords-and-codes,en-at
177,https://support.n26.com/it-it/conti-e-sottoscrizioni/conti-premium/come-passare-a-metal,it-it
178,https://support.n26.com/en-eu/cards/setup-and-usage/how-to-block-my-n26-card,en-eu
179,https://support.n26.com/fr-fr/securite/contester-une-transaction/comment-puis-je-me-faire-rembourser-apres-une-transaction-frauduleuse,fr-fr
180,https://support.n26.com/de-de/app-und-produkte/app/wie-kann-ich-feedback-geben-oder-ein-neues-produkt-vorschlagen,de-de
181,https://support.n26.com/it-it/pagamenti-prelievi-e-bonifici/addebiti-diretti-e-ordini-permanenti/come-creare-e-modificare-ordini-permanenti,it-it
182,https://support.n26.com/en-es/payments-transfers-and-withdrawals/card-and-online-payments/how-do-contactless-payments-work,en-es
183,https://support.n26.com/en-fr/app-and-features#overdraft-and-credit,en-fr
184,https://support.n26.com/en-us/security/account-protection/why-is-n26-secure,en-us
185,https://support.n26.com/de-at/zahlungen-ueberweisungen-und-abhebungen/abhebungen/warum-wurde-mir-eine-geldautomatengebuhr-berechnet,de-at
186,https://support.n26.com/en-at/payments-transfers-and-withdrawals/withdrawals/why-was-i-charged-an-atm-fee,en-at
187,https://support.n26.com/it-it/pagamenti-prelievi-e-bonifici/saldo-e-limiti-di-spesa/cosa-succede-se-il-mio-saldo-e-negativo,it-it
188,https://support.n26.com/es-es/app-y-herramientas#espacios,es-es
189,https://support.n26.com/en-de/app-and-features,en-de
190,https://support.n26.com/de-de/zahlungen-ueberweisungen-und-abhebungen/ueberweisungen/wie-lange-dauern-uberweisungen,de-de
191,https://support.n26.com/de-de/app-und-produkte/spaces/wie-fuge-ich-einem-shared-space-teilnehmer-hinzu-oder-entferne-sie,de-de
192,https://support.n26.com/en-de/app-and-features/overdraft-and-credit/why-cant-i-get-a-loan,en-de
193,https://support.n26.com/en-de/app-and-features/spaces/how-to-add-or-remove-participants-from-a-shared-space,en-de
194,https://support.n26.com/it-it/pagamenti-prelievi-e-bonifici/pagamenti-online-e-con-carta/come-noleggiare-un-auto-con-la-tua-carta-n26,it-it
195,https://support.n26.com/en-fr/memberships-and-account-types/standard-accounts/who-can-get-a-basiskonto,en-fr
196,https://support.n26.com/de-de/app-und-produkte/savings-und-invest/neuigkeiten-zu-n26-invest,de-de
197,https://support.n26.com/de-de/karten/einstellungen-und-nutzung/wie-lege-ich-meine-karten-pin-fest,de-de
198,https://support.n26.com/en-it/app-and-features/spaces/trusted-beneficiary,en-it
199,https://support.n26.com/en-at/payments-transfers-and-withdrawals/card-and-online-payments/why-did-my-online-purchase-fail,en-at
200,https://support.n26.com/en-fr/memberships-and-account-types/premium-accounts/how-to-cancel-my-n26-you-or-n26-metal-membership,en-fr
201,https://support.n26.com/fr-fr/compte-et-informations-personnelles/informations-personnelles/ou-trouver-mon-rib-ou-mon-numero-de-compte,fr-fr
202,https://support.n26.com/it-it/sicurezza/contestare-una-transazione/perche-ho-un-addebito-doppio,it-it
203,https://support.n26.com/en-at/memberships-and-account-types#standard-accounts,en-at
204,https://support.n26.com/en-es/cards,en-es
205,https://support.n26.com/de-at/zahlungen-ueberweisungen-und-abhebungen/ueberweisungen/wie-uberweise-ich-in-fremdwahrungen,de-at
206,https://support.n26.com/de-de/konto-und-personliche-informationen/personliche-informationen-und-daten/wie-finde-ich-meine-iban-oder-kontonummer,de-de
207,https://support.n26.com/es-es/cuenta-e-informacion-personal/informacion-de-impuestos/como-declarar-mi-cuenta-n26-para-los-impuestos-en-francia,es-es
208,https://support.n26.com/es-es/pagos-transferencias-y-retiradas/transferencias/como-hacer-transferencias-en-moneda-extranjera,es-es
209,https://support.n26.com/it-it/app-e-opzioni/apple-pay-and-google-pay/come-funziona-google-pay,it-it
210,https://support.n26.com/en-it/account-and-personal-details/opening-an-account/how-to-open-my-n26-account,en-it
211,https://support.n26.com/es-es/pagos-transferencias-y-retiradas/transferencias/terminos-de-uso-de-transferwise-con-n26,es-es
212,https://support.n26.com/es-es/app-y-herramientas#invita-a-un-amigo,es-es
213,https://support.n26.com/en-eu/app-and-features/friend-referral/how-to-invite-friends-to-join-n26,en-eu
214,https://support.n26.com/en-us/account-personal-details#personal-information-and-data,en-us
215,https://support.n26.com/en-it/payments-transfers-and-withdrawals/withdrawals/why-was-i-charged-an-atm-fee,en-it
216,https://support.n26.com/de-de/mitgliedschaften-und-kontotypen/premiumkonten/wie-kann-ich-zu-metal-upgraden,de-de
217,https://support.n26.com/fr-fr/application-et-produits,fr-fr
218,https://support.n26.com/de-at/zahlungen-ueberweisungen-und-abhebungen/kontostand-und-limits/wie-behalte-ich-meine-taglichen-ausgaben-im-blick,de-at
219,https://support.n26.com/de-de/zahlungen-ueberweisungen-und-abhebungen/karten-und-online-zahlungen/wo-kann-ich-meine-maestro-card-einsetzen,de-de
220,https://support.n26.com/en-it/security/funds-protection/why-does-n26-do-checks-on-transactions,en-it
221,https://support.n26.com/de-de/app-und-produkte/app/wie-kann-ich-push-nachrichten-erhalten,de-de
222,https://support.n26.com/en-at/account-and-personal-details/personal-information-and-data/how-to-download-my-personal-data,en-at
223,https://support.n26.com/it-it/app-e-opzioni/invita-un-amico/come-guadagnare-soldi-invitando-amici-in-n26,it-it
224,https://support.n26.com/en-us/app-and-features/app/how-do-i-connect-or-disconnect-my-smartphone-to-my-n26-account,en-us
225,https://support.n26.com/fr-fr/compte-et-informations-personnelles/ouvrir-un-compte/puis-je-ouvrir-un-compte-n26-si-je-reside-hors-de-la-zone-euro,fr-fr
226,https://support.n26.com/en-at/memberships-and-account-types/standard-accounts/how-to-get-a-basiskonto,en-at
227,https://support.n26.com/en-eu/account-and-personal-details/opening-an-account/can-i-open-an-account-if-i-live-outside-the-eurozone,en-eu
228,https://support.n26.com/en-de/app-and-features/savings-and-invest/how-to-use-n26-savings,en-de
229,https://support.n26.com/es-es/seguridad#open-banking-psd2,es-es
230,https://support.n26.com/en-de/app-and-features#friend-referral,en-de
231,https://support.n26.com/es-es/cuenta-e-informacion-personal/reclamaciones/como-presentar-una-reclamacion,es-es
232,https://support.n26.com/en-de/payments-transfers-and-withdrawals/transfers/n26-bank-transferwise-terms-of-use,en-de
233,https://support.n26.com/fr-fr/adhesions-et-formules-de-compte#comptes-premium,fr-fr
234,https://support.n26.com/it-it/pagamenti-prelievi-e-bonifici/pagamenti-online-e-con-carta/perche-mi-e-stato-addebitato-piu-di-quanto-mi-aspettassi,it-it
235,https://support.n26.com/fr-fr/adhesions-et-formules-de-compte/comptes-premium/quels-sont-les-avantages-du-compte-n26-you,fr-fr
236,https://support.n26.com/it-it/conto-e-informazioni-personali/verifica-della-identita/perche-la-verifica-video-non-funziona,it-it
237,https://support.n26.com/it-it/pagamenti-prelievi-e-bonifici/addebiti-diretti-e-ordini-permanenti/come-annullare-un-addebito-diretto,it-it
238,https://support.n26.com/en-it/security,en-it
239,https://support.n26.com/de-at/app-und-produkte#savings,de-at
240,https://support.n26.com/en-eu/payments-transfers-and-withdrawals/transfers/how-to-make-transfers-in-foreign-currencies,en-eu
241,https://support.n26.com/en-it/payments-transfers-and-withdrawals/balance-and-limits/how-to-request-the-average-annual-balance,en-it
242,https://support.n26.com/en-eu/memberships-and-account-types,en-eu
243,https://support.n26.com/de-de/app-und-produkte,de-de
244,https://support.n26.com/en-us/account-personal-details,en-us
245,https://support.n26.com/en-de/app-and-features/app/how-to-contact-n26,en-de
246,https://support.n26.com/de-at/zahlungen-ueberweisungen-und-abhebungen/kontostand-und-limits/wie-viel-kann-ich-maximal-ausgeben,de-at
247,https://support.n26.com/es-es/pagos-transferencias-y-retiradas/transferencias/que-tipo-de-cambio-obtendre,es-es
248,https://support.n26.com/fr-fr/securite/mots-de-passe-et-codes/comment-creer-un-nouveau-mot-de-passe,fr-fr
249,https://support.n26.com/de-at/sicherheit/open-banking-psd2/psd2-und-starke-kundenauthentifizierung,de-at
250,https://support.n26.com/de-de/konto-und-personliche-informationen/verifizierung-meiner-identitat/crs-warum-wir-bestimmte-informationen-von-dir-benotigen,de-de
251,https://support.n26.com/en-de/payments-transfers-and-withdrawals/transfers/which-foreign-exchange-rate-will-i-get,en-de
252,https://support.n26.com/fr-fr/application-et-produits/parrainage/comment-inviter-un-ami-a-rejoindre-n26,fr-fr
253,https://support.n26.com/en-eu/cards/order-and-delivery/how-to-order-my-maestro-card,en-eu
254,https://support.n26.com/en-at/cards/setup-and-usage/how-to-change-my-card-limits,en-at
255,https://support.n26.com/en-it/security/funds-protection/how-does-n26-protect-my-money,en-it
256,https://support.n26.com/en-de/app-and-features/apple-pay-and-google-pay/how-to-use-apple-pay,en-de
257,https://support.n26.com/fr-fr/securite/mots-de-passe-et-codes/comment-se-connecter-avec-authentification-a-deux-facteurs,fr-fr
258,https://support.n26.com/en-it/payments-transfers-and-withdrawals/direct-debits-standing-orders/will-my-direct-debit-go-through-if-im-low-on-funds,en-it
259,https://support.n26.com/es-es/tipos-de-cuenta-y-suscripciones/cuentas-premium/como-cancelar-la-cuenta-n26-you-o-n26-metal,es-es
260,https://support.n26.com/en-us/payments-transfers-and-withdrawals/card-and-online-payments/will-my-direct-debit-go-through-if-i-am-low-on-funds,en-us
261,https://support.n26.com/en-es/account-and-personal-details/verifying-my-identity/fatca-why-we-require-certain-information-from-our-customers,en-es
262,https://support.n26.com/en-de/app-and-features/overdraft-and-credit/how-to-get-a-n26-overdraft,en-de
263,https://support.n26.com/en-us/app-and-features,en-us
264,https://support.n26.com/de-de/mitgliedschaften-und-kontotypen/premiumkonten/wie-kann-ich-zu-n26-you-upgraden,de-de
265,https://support.n26.com/en-at/payments-transfers-and-withdrawals/transfers/which-foreign-exchange-rate-will-i-get,en-at
266,https://support.n26.com/en-eu/account-and-personal-details/opening-an-account/can-i-open-an-n26-account-in-my-country,en-eu
267,https://support.n26.com/en-fr/memberships-and-account-types#business-accounts,en-fr
268,https://support.n26.com/es-es/pagos-transferencias-y-retiradas/domiciliaciones-y-transferencias-programadas/como-revertir-una-domiciliacion,es-es
269,https://support.n26.com/en-it/app-and-features#app,en-it
